bin,frequency_cycles_per_pixel,raw_fft_magnitude_px,amplitude_px,preprocessing
32,0.2,0.1829964386614901,0.004603683991484027,linear_detrend_then_hann
33,0.20625000000000002,0.35942483559576166,0.00904213422882419,linear_detrend_then_hann
34,0.21250000000000002,0.8709314247383968,0.02191022452172067,linear_detrend_then_hann
35,0.21875,2.055748920892875,0.05171695398472641,linear_detrend_then_hann
36,0.225,1.2500679449053105,0.031448250186297114,linear_detrend_then_hann
37,0.23125,0.13433808055467122,0.003379574353576634,linear_detrend_then_hann
38,0.23750000000000002,0.5195586606499685,0.013070658129558953,linear_detrend_then_hann
39,0.24375000000000002,2.67205708112319,0.06722156178926263,linear_detrend_then_hann
40,0.25,4.6354235435901225,0.11661442876956281,linear_detrend_then_hann
41,0.25625000000000003,2.861069070938581,0.07197658040097057,linear_detrend_then_hann
42,0.2625,0.15132294461781148,0.003806866531265697,linear_detrend_then_hann
43,0.26875,0.532898931473529,0.013406262427007015,linear_detrend_then_hann
44,0.275,0.7210789511706944,0.018140350972847656,linear_detrend_then_hann
45,0.28125,1.435496151025788,0.03611311071762988,linear_detrend_then_hann
46,0.28750000000000003,0.8714546801799936,0.021923388180628767,linear_detrend_then_hann
47,0.29375,0.1363801147220193,0.0034309462823149503,linear_detrend_then_hann
48,0.30000000000000004,0.11030067857626427,0.002774859838396585,linear_detrend_then_hann
49,0.30625,0.6057172459024902,0.015238169708238745,linear_detrend_then_hann
50,0.3125,0.15047552508159026,0.003785547800794723,linear_detrend_then_hann
51,0.31875000000000003,0.6762368006767289,0.017012246557905127,linear_detrend_then_hann
52,0.325,0.4442116669722594,0.01117513627603168,linear_detrend_then_hann
53,0.33125000000000004,0.4444807999069778,0.01118190691589881,linear_detrend_then_hann
54,0.3375,0.31840877268846207,0.008010283589646843,linear_detrend_then_hann
55,0.34375,1.0847166803710562,0.02728846994644166,linear_detrend_then_hann
56,0.35000000000000003,0.8617503867266313,0.02167925501199072,linear_detrend_then_hann
57,0.35625,0.10354490777145044,0.0026049033401622746,linear_detrend_then_hann
58,0.36250000000000004,0.04743454363866523,0.001193321852545037,linear_detrend_then_hann
59,0.36875,0.25744605182452013,0.0064766302345791215,linear_detrend_then_hann
60,0.375,0.34334690926244726,0.008637658094652759,linear_detrend_then_hann
61,0.38125000000000003,0.25187192549364906,0.006336400641349661,linear_detrend_then_hann
62,0.3875,0.20973323159812912,0.00527630771316048,linear_detrend_then_hann
63,0.39375000000000004,0.10877859924286545,0.002736568534411709,linear_detrend_then_hann
64,0.4,0.22278251536884777,0.005604591581606232,linear_detrend_then_hann
65,0.40625,0.5745646394138592,0.014454456337455573,linear_detrend_then_hann
66,0.41250000000000003,0.536446975965707,0.013495521407942312,linear_detrend_then_hann
67,0.41875,0.17460022967472097,0.00439245860816908,linear_detrend_then_hann
68,0.42500000000000004,0.2425226100695034,0.006101197737597569,linear_detrend_then_hann
69,0.43125,0.4770793879174816,0.012001997180314,linear_detrend_then_hann
70,0.4375,0.6448843176207743,0.016223504845805637,linear_detrend_then_hann
71,0.44375000000000003,0.5255678085937912,0.013221831662736883,linear_detrend_then_hann
72,0.45,0.040306242077945434,0.0010139935113948535,linear_detrend_then_hann
73,0.45625000000000004,0.06907735353126736,0.0017377950573903734,linear_detrend_then_hann
74,0.4625,0.39339427655850995,0.009896711359962512,linear_detrend_then_hann
75,0.46875,0.6453156660485019,0.01623435637857866,linear_detrend_then_hann
76,0.47500000000000003,0.405501876911278,0.010201305079529004,linear_detrend_then_hann
77,0.48125,0.19782843164756458,0.004976815890504769,linear_detrend_then_hann
78,0.48750000000000004,0.4886845629967439,0.012293951270358336,linear_detrend_then_hann
79,0.49375,1.1935608561021014,0.030026688203826445,linear_detrend_then_hann
80,0.5,0.8961994774341286,0.022545898803374303,linear_detrend_then_hann
